# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = simpleLR_model
# start_datetime = 2022-10-23 13:41:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/57/xr8vd64j2_qd3ckpnwhjpw_h0000gn/T/tmp9mp0h5ln/g7g5kxd0.json
# init = 2 (Default)
# random
#   seed = 1
# output
#   file = /Users/yyamaguchi/Desktop/programming/BayesianStatistics/src/01_simpleLinearReg/output/simpleLR-20221023224141_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b,sigma,y_base.1,y_base.2,y_base.3,y_base.4,y_base.5,y_base.6,y_base.7,y_base.8,y_base.9,y_base.10,y_base.11,y_base.12,y_base.13,y_base.14,y_base.15,y_base.16,y_base.17,y_base.18,y_base.19,y_base.20
-92.8876,0.905795,0.245104,3,7,0,93.1884,-63.6852,20.5407,68.2914,429.291,429.291,470.373,593.617,614.157,655.239,716.861,757.942,757.942,819.564,819.564,840.105,922.268,1004.43,1086.59,1086.59,1107.13,1127.67,1148.22,1148.22
-93.2874,0.545319,0.310885,2,5,0,98.0742,-69.2192,20.816,99.8174,430.364,430.364,471.996,596.892,617.708,659.34,721.788,763.42,763.42,825.868,825.868,846.684,929.948,1013.21,1096.48,1096.48,1117.29,1138.11,1158.92,1158.92
-93.0046,0.999692,0.181961,4,15,0,93.656,-64.2593,20.6259,66.2982,430.764,430.764,472.015,595.771,616.397,657.649,719.527,760.779,760.779,822.657,822.657,843.282,925.786,1008.29,1090.79,1090.79,1111.42,1132.05,1152.67,1152.67
-93.0046,0.223939,0.281484,4,15,0,94.5925,-64.2593,20.6259,66.2982,430.764,430.764,472.015,595.771,616.397,657.649,719.527,760.779,760.779,822.657,822.657,843.282,925.786,1008.29,1090.79,1090.79,1111.42,1132.05,1152.67,1152.67
-92.8043,0.959393,0.0840371,5,31,0,94.1148,-73.3568,21.0717,92.0384,432.364,432.364,474.508,600.938,622.01,664.153,727.369,769.512,769.512,832.727,832.727,853.799,938.086,1022.37,1106.66,1106.66,1127.73,1148.8,1169.87,1169.87
-93.6922,0.979874,0.119358,4,31,0,95.2863,-152.819,22.3363,61.8748,383.253,383.253,427.926,561.944,584.28,628.953,695.962,740.634,740.634,807.643,807.643,829.98,919.325,1008.67,1098.02,1098.02,1120.35,1142.69,1165.02,1165.02
-93.3771,0.997336,0.176267,4,31,0,95.2337,-35.641,20.3296,94.3491,452.269,452.269,492.928,614.906,635.236,675.895,736.883,777.543,777.543,838.531,838.531,858.861,940.179,1021.5,1102.82,1102.82,1123.15,1143.48,1163.8,1163.8
-98.6992,0.982612,0.268805,4,15,0,100.929,139.935,16.4333,83.4983,534.333,534.333,567.2,665.799,682.232,715.099,764.399,797.265,797.265,846.565,846.565,862.998,928.731,994.464,1060.2,1060.2,1076.63,1093.06,1109.5,1109.5
-98.6992,0.0069742,0.395839,4,19,0,99.8842,139.935,16.4333,83.4983,534.333,534.333,567.2,665.799,682.232,715.099,764.399,797.265,797.265,846.565,846.565,862.998,928.731,994.464,1060.2,1060.2,1076.63,1093.06,1109.5,1109.5
-94.7824,0.920788,0.0778912,6,63,0,104.093,-165.047,21.961,94.2074,362.016,362.016,405.938,537.704,559.665,603.587,669.469,713.391,713.391,779.274,779.274,801.235,889.079,976.923,1064.77,1064.77,1086.73,1108.69,1130.65,1130.65
-93.2501,1,0.101293,4,23,0,95.7913,-163.779,23.0328,98.9602,389.009,389.009,435.074,573.271,596.304,642.37,711.468,757.534,757.534,826.632,826.632,849.665,941.796,1033.93,1126.06,1126.06,1149.09,1172.12,1195.16,1195.16
-93.8097,0.94698,0.154372,5,31,0,94.4643,-170.329,22.5021,67.7102,369.721,369.721,414.725,549.738,572.24,617.244,684.75,729.754,729.754,797.26,797.26,819.763,909.771,999.779,1089.79,1089.79,1112.29,1134.79,1157.29,1157.29
-92.5816,1,0.210377,3,7,0,93.384,-169.141,22.9211,69.66,380.966,380.966,426.808,564.335,587.256,633.098,701.861,747.704,747.704,816.467,816.467,839.388,931.072,1022.76,1114.44,1114.44,1137.36,1160.28,1183.2,1183.2
-92.5153,1,0.318058,3,15,0,93.1542,-76.7852,20.9099,88.0245,425.052,425.052,466.872,592.331,613.241,655.061,717.791,759.61,759.61,822.34,822.34,843.25,926.89,1010.53,1094.17,1094.17,1115.08,1135.99,1156.9,1156.9
-92.761,0.268821,0.478864,1,3,0,93.5385,-106.553,21.2159,87.4238,402.627,402.627,445.059,572.354,593.57,636.001,699.649,742.081,742.081,805.728,805.728,826.944,911.807,996.671,1081.53,1081.53,1102.75,1123.97,1145.18,1145.18
-92.3755,0.995177,0.166688,4,31,0,93.3918,-163.919,22.7958,84.3932,383.181,383.181,428.772,565.547,588.343,633.934,702.322,747.913,747.913,816.301,816.301,839.097,930.28,1021.46,1112.65,1112.65,1135.44,1158.24,1181.03,1181.03
-93.6238,0.979425,0.248341,4,15,0,94.487,-77.8226,21.0517,104.75,427.418,427.418,469.521,595.831,616.883,658.986,722.142,764.245,764.245,827.4,827.4,848.452,932.658,1016.87,1101.07,1101.07,1122.12,1143.18,1164.23,1164.23
-92.6462,0.984021,0.357246,3,7,0,94.4255,-144.01,22.2855,91.7381,390.842,390.842,435.413,569.126,591.411,635.982,702.839,747.41,747.41,814.266,814.266,836.552,925.694,1014.84,1103.98,1103.98,1126.26,1148.55,1170.83,1170.83
-92.6462,9.4648e-06,0.516762,1,1,0,93.4901,-144.01,22.2855,91.7381,390.842,390.842,435.413,569.126,591.411,635.982,702.839,747.41,747.41,814.266,814.266,836.552,925.694,1014.84,1103.98,1103.98,1126.26,1148.55,1170.83,1170.83
-93.0204,0.999687,0.108343,5,31,0,94.2381,-25.4184,19.7896,82.7661,449.533,449.533,489.112,607.85,627.64,667.219,726.588,766.167,766.167,825.536,825.536,845.326,924.484,1003.64,1082.8,1082.8,1102.59,1122.38,1142.17,1142.17
-93.7403,0.974206,0.161916,4,15,0,93.9743,-9.55133,19.5375,96.3982,459.348,459.348,498.423,615.648,635.185,674.26,732.873,771.948,771.948,830.56,830.56,850.097,928.247,1006.4,1084.55,1084.55,1104.08,1123.62,1143.16,1143.16
-92.1685,0.951026,0.229431,4,15,0,94.026,-141.822,22.4795,73.5434,397.687,397.687,442.646,577.523,600.003,644.962,712.401,757.36,757.36,824.798,824.798,847.278,937.196,1027.11,1117.03,1117.03,1139.51,1161.99,1184.47,1184.47
-92.7232,0.917626,0.309848,3,7,0,92.9428,-190.519,23.2652,75.5042,367.845,367.845,414.376,553.967,577.232,623.763,693.558,740.088,740.088,809.884,809.884,833.149,926.21,1019.27,1112.33,1112.33,1135.6,1158.86,1182.13,1182.13
-92.3457,0.337998,0.391327,1,3,0,93.8462,-165.569,22.8865,83.2917,383.708,383.708,429.481,566.8,589.687,635.46,704.119,749.892,749.892,818.552,818.552,841.439,932.985,1024.53,1116.08,1116.08,1138.96,1161.85,1184.74,1184.74
-92.3626,0.99475,0.162583,5,31,0,92.5897,-143.676,22.559,70.1498,397.741,397.741,442.859,578.213,600.772,645.89,713.567,758.685,758.685,826.362,826.362,848.921,939.158,1029.39,1119.63,1119.63,1142.19,1164.75,1187.31,1187.31
-92.0638,0.826004,0.238024,3,11,0,93.1728,-136.261,22.2327,77.4679,397.322,397.322,441.788,575.183,597.416,641.881,708.579,753.045,753.045,819.743,819.743,841.975,930.906,1019.84,1108.77,1108.77,1131,1153.23,1175.47,1175.47
-92.2339,0.798874,0.25213,2,7,0,92.6479,-148.332,22.6978,76.439,396.416,396.416,441.811,577.998,600.696,646.092,714.185,759.581,759.581,827.674,827.674,850.372,941.164,1031.95,1122.75,1122.75,1145.44,1168.14,1190.84,1190.84
-92.5143,0.996778,0.253592,3,7,0,92.5306,-181.634,23.1123,77.325,373.062,373.062,419.287,557.961,581.073,627.298,696.635,742.859,742.859,812.196,812.196,835.309,927.758,1020.21,1112.66,1112.66,1135.77,1158.88,1181.99,1181.99
-92.5143,0.00998362,0.370047,3,9,0,94.201,-181.634,23.1123,77.325,373.062,373.062,419.287,557.961,581.073,627.298,696.635,742.859,742.859,812.196,812.196,835.309,927.758,1020.21,1112.66,1112.66,1135.77,1158.88,1181.99,1181.99
-93.3723,0.997164,0.0848081,6,63,0,94.1891,-55.3805,20.6955,65.5372,441.311,441.311,482.702,606.874,627.57,668.961,731.047,772.438,772.438,834.525,834.525,855.22,938.002,1020.78,1103.57,1103.57,1124.26,1144.96,1165.65,1165.65
-93.5016,0.968199,0.124015,3,7,0,93.8643,-65.0912,20.3505,67.1913,423.321,423.321,464.022,586.125,606.475,647.176,708.228,748.929,748.929,809.981,809.981,830.331,911.733,993.135,1074.54,1074.54,1094.89,1115.24,1135.59,1135.59
-93.1124,1,0.171288,5,31,0,94.388,-123.992,21.6301,95.7623,395.13,395.13,438.39,568.17,589.8,633.061,697.951,741.211,741.211,806.101,806.101,827.731,914.252,1000.77,1087.29,1087.29,1108.92,1130.55,1152.18,1152.18
-92.9613,0.992284,0.250211,4,15,0,95.0923,-168.807,23.3208,71.5981,390.892,390.892,437.534,577.459,600.779,647.421,717.383,764.025,764.025,833.987,833.987,857.308,950.592,1043.87,1137.16,1137.16,1160.48,1183.8,1207.12,1207.12
-92.9613,4.8985e-07,0.359184,1,3,0,98.0038,-168.807,23.3208,71.5981,390.892,390.892,437.534,577.459,600.779,647.421,717.383,764.025,764.025,833.987,833.987,857.308,950.592,1043.87,1137.16,1137.16,1160.48,1183.8,1207.12,1207.12
-93.2254,0.987474,0.0833652,4,27,0,94.1497,-99.0632,21.9969,90.6217,428.863,428.863,472.856,604.838,626.835,670.829,736.819,780.813,780.813,846.804,846.804,868.801,956.788,1044.78,1132.76,1132.76,1154.76,1176.76,1198.75,1198.75
-93.0397,1,0.118803,3,7,0,93.2899,-135.073,21.745,89.3936,386.807,386.807,430.297,560.767,582.512,626.002,691.237,734.727,734.727,799.962,799.962,821.707,908.687,995.667,1082.65,1082.65,1104.39,1126.14,1147.88,1147.88
-92.4475,0.97874,0.172696,3,15,0,93.3264,-142.257,22.0603,78.2249,387.189,387.189,431.309,563.671,585.731,629.852,696.032,740.153,740.153,806.334,806.334,828.394,916.635,1004.88,1093.12,1093.12,1115.18,1137.24,1159.3,1159.3
-94.4594,0.988222,0.240811,4,15,0,95.2253,-36.4863,19.7361,108.331,437.181,437.181,476.653,595.07,614.806,654.278,713.487,752.959,752.959,812.168,812.168,831.904,910.848,989.793,1068.74,1068.74,1088.47,1108.21,1127.95,1127.95
-92.613,0.91796,0.340658,3,7,0,94.6641,-73.2411,21.0071,89.1988,430.929,430.929,472.944,598.986,619.993,662.007,725.029,767.043,767.043,830.064,830.064,851.071,935.1,1019.13,1103.16,1103.16,1124.16,1145.17,1166.18,1166.18
-95.5727,0.347421,0.423576,2,7,1,96.1365,44.6521,18.9126,100.893,498.556,498.556,536.381,649.857,668.769,706.595,763.333,801.158,801.158,857.896,857.896,876.808,952.459,1028.11,1103.76,1103.76,1122.67,1141.59,1160.5,1160.5
-94.6328,0.863153,0.189439,4,19,0,99.08,-72.1329,21.5444,67.7493,444.932,444.932,488.02,617.286,638.831,681.919,746.552,789.641,789.641,854.274,854.274,875.819,961.996,1048.17,1134.35,1134.35,1155.9,1177.44,1198.98,1198.98
-94.135,0.99918,0.213747,2,7,0,95.61,-120.355,21.2124,71.1819,388.742,388.742,431.167,558.441,579.653,622.078,685.715,728.14,728.14,791.777,791.777,812.99,897.839,982.689,1067.54,1067.54,1088.75,1109.96,1131.18,1131.18
-93.3325,0.200143,0.306744,2,5,0,95.4407,-117.82,21.4391,66.2568,396.719,396.719,439.598,568.232,589.671,632.55,696.867,739.745,739.745,804.063,804.063,825.502,911.258,997.015,1082.77,1082.77,1104.21,1125.65,1147.09,1147.09
-92.4527,0.997387,0.106861,5,31,0,96.4196,-79.5438,21.2944,75.6441,431.521,431.521,474.11,601.876,623.17,665.759,729.642,772.231,772.231,836.114,836.114,857.408,942.585,1027.76,1112.94,1112.94,1134.23,1155.53,1176.82,1176.82
-92.4959,0.975175,0.152843,4,27,0,93.0638,-114.081,21.4267,75.2565,400.161,400.161,443.014,571.575,593.001,635.855,700.135,742.989,742.989,807.269,807.269,828.696,914.403,1000.11,1085.82,1085.82,1107.24,1128.67,1150.1,1150.1
-94.3703,0.947092,0.209673,3,7,0,94.8285,-160.613,22.8977,57.7347,388.933,388.933,434.728,572.115,595.012,640.808,709.501,755.297,755.297,823.99,823.99,846.888,938.478,1030.07,1121.66,1121.66,1144.56,1167.46,1190.35,1190.35
-93.5292,0.983454,0.273189,3,15,0,96.9399,-1.83496,19.2532,83.6916,460.241,460.241,498.747,614.266,633.519,672.025,729.785,768.291,768.291,826.051,826.051,845.304,922.316,999.329,1076.34,1076.34,1095.59,1114.85,1134.1,1134.1
-93.5292,0.0203189,0.378449,1,1,0,94.3873,-1.83496,19.2532,83.6916,460.241,460.241,498.747,614.266,633.519,672.025,729.785,768.291,768.291,826.051,826.051,845.304,922.316,999.329,1076.34,1076.34,1095.59,1114.85,1134.1,1134.1
-93.9621,0.975049,0.0983544,3,7,0,94.0516,-14.4814,19.1328,83.6034,444.706,444.706,482.971,597.768,616.901,655.166,712.565,750.83,750.83,808.229,808.229,827.361,903.893,980.424,1056.95,1056.95,1076.09,1095.22,1114.35,1114.35
-93.7764,0.99506,0.134463,5,31,0,94.6998,-38.3885,19.874,100.649,438.587,438.587,478.335,597.578,617.452,657.2,716.822,756.57,756.57,816.192,816.192,836.066,915.562,995.058,1074.55,1074.55,1094.43,1114.3,1134.18,1134.18
-92.9778,1,0.189829,3,7,0,93.8434,-50.5514,20.5463,91.8167,442.56,442.56,483.652,606.93,627.476,668.569,730.208,771.3,771.3,832.939,832.939,853.485,935.671,1017.86,1100.04,1100.04,1120.59,1141.13,1161.68,1161.68
-92.8408,0.855222,0.269583,4,15,0,93.741,-68.4654,21.1505,73.7524,439.147,439.147,481.448,608.352,629.502,671.803,735.255,777.556,777.556,841.007,841.007,862.158,946.76,1031.36,1115.96,1115.96,1137.11,1158.27,1179.42,1179.42
-92.8408,0.0153337,0.298135,2,3,0,94.9151,-68.4654,21.1505,73.7524,439.147,439.147,481.448,608.352,629.502,671.803,735.255,777.556,777.556,841.007,841.007,862.158,946.76,1031.36,1115.96,1115.96,1137.11,1158.27,1179.42,1179.42
-92.5617,0.996476,0.0787905,5,39,0,93.7941,-69.857,20.5731,75.7456,423.897,423.897,465.043,588.482,609.055,650.201,711.921,753.067,753.067,814.786,814.786,835.359,917.652,999.944,1082.24,1082.24,1102.81,1123.38,1143.96,1143.96
-92.5392,0.980916,0.111147,3,15,0,93.127,-95.4387,21.0243,81.6195,409.144,409.144,451.192,577.338,598.362,640.411,703.484,745.532,745.532,808.605,808.605,829.629,913.726,997.823,1081.92,1081.92,1102.94,1123.97,1144.99,1144.99
-92.8436,0.944598,0.15234,3,15,0,94.0795,-111.646,21.5082,65.3638,404.55,404.55,447.566,576.615,598.123,641.139,705.664,748.68,748.68,813.205,813.205,834.713,920.745,1006.78,1092.81,1092.81,1114.32,1135.83,1157.34,1157.34
-92.5101,0.999563,0.19596,3,7,0,92.922,-113.234,21.7081,66.411,407.759,407.759,451.175,581.424,603.132,646.548,711.672,755.088,755.088,820.212,820.212,841.92,928.753,1015.58,1102.42,1102.42,1124.13,1145.83,1167.54,1167.54
-92.7616,0.869935,0.275951,3,11,0,93.0248,-142.335,22.2479,93.6936,391.614,391.614,436.109,569.596,591.844,636.34,703.084,747.579,747.579,814.323,814.323,836.571,925.562,1014.55,1103.54,1103.54,1125.79,1148.04,1170.29,1170.29
-92.6794,0.993884,0.312057,3,7,0,93.5749,-155.868,22.8539,90.9127,392.627,392.627,438.335,575.459,598.313,644.021,712.582,758.29,758.29,826.852,826.852,849.706,941.122,1032.54,1123.95,1123.95,1146.81,1169.66,1192.52,1192.52
-92.6794,0.00806131,0.433545,1,1,0,93.3161,-155.868,22.8539,90.9127,392.627,392.627,438.335,575.459,598.313,644.021,712.582,758.29,758.29,826.852,826.852,849.706,941.122,1032.54,1123.95,1123.95,1146.81,1169.66,1192.52,1192.52
-93.0079,0.995189,0.116754,5,31,0,93.2951,-159.388,22.5929,65.1129,382.842,382.842,428.028,563.586,586.179,631.364,699.143,744.329,744.329,812.108,812.108,834.701,925.072,1015.44,1105.82,1105.82,1128.41,1151,1173.59,1173.59
-94.3617,0.7234,0.162733,4,23,0,96.07,-199.167,23.7611,110.138,371.1,371.1,418.622,561.189,584.95,632.472,703.755,751.278,751.278,822.561,822.561,846.322,941.367,1036.41,1131.46,1131.46,1155.22,1178.98,1202.74,1202.74
-94.8086,0.995467,0.144492,3,7,0,94.864,-216.292,23.8153,113.521,355.275,355.275,402.905,545.797,569.612,617.243,688.689,736.319,736.319,807.765,807.765,831.58,926.841,1022.1,1117.36,1117.36,1141.18,1164.99,1188.81,1188.81
-101.723,0.750894,0.20088,5,31,0,104.115,2.81433,17.5398,165.99,423.77,423.77,458.85,564.089,581.629,616.708,669.328,704.407,704.407,757.027,757.027,774.567,844.726,914.885,985.045,985.045,1002.58,1020.12,1037.66,1037.66
-96.3072,0.994883,0.186596,4,15,0,104.01,-135.693,21.0361,107.105,369.174,369.174,411.246,537.463,558.499,600.571,663.68,705.752,705.752,768.86,768.86,789.896,874.041,958.185,1042.33,1042.33,1063.37,1084.4,1105.44,1105.44
-93.2723,0.892813,0.258367,3,15,0,95.8381,-158.517,22.5694,99.7752,383.15,383.15,428.289,563.705,586.275,631.414,699.122,744.261,744.261,811.969,811.969,834.539,924.816,1015.09,1105.37,1105.37,1127.94,1150.51,1173.08,1173.08
-92.9823,0.77389,0.302291,4,15,0,94.116,-87.3107,20.7477,73.6773,410.633,410.633,452.128,576.614,597.362,638.857,701.1,742.596,742.596,804.839,804.839,825.586,908.577,991.568,1074.56,1074.56,1095.31,1116.05,1136.8,1136.8
-93.1728,0.963207,0.291279,4,15,0,93.6637,-177.484,23.6191,76.7454,389.375,389.375,436.613,578.327,601.946,649.185,720.042,767.28,767.28,838.137,838.137,861.757,956.233,1050.71,1145.19,1145.19,1168.8,1192.42,1216.04,1216.04
-93.1728,1.9488e-05,0.381362,4,31,0,94.7243,-177.484,23.6191,76.7454,389.375,389.375,436.613,578.327,601.946,649.185,720.042,767.28,767.28,838.137,838.137,861.757,956.233,1050.71,1145.19,1145.19,1168.8,1192.42,1216.04,1216.04
-92.6484,0.999554,0.105413,3,15,0,93.3683,-189.995,23.494,75.2693,373.862,373.862,420.85,561.814,585.308,632.296,702.778,749.766,749.766,820.248,820.248,843.742,937.718,1031.69,1125.67,1125.67,1149.16,1172.66,1196.15,1196.15
-92.0548,0.979938,0.146539,4,31,0,93.5596,-109.525,21.71,78.9634,411.514,411.514,454.934,585.194,606.904,650.324,715.454,758.874,758.874,824.004,824.004,845.714,932.554,1019.39,1106.23,1106.23,1127.94,1149.65,1171.36,1171.36
-92.2923,0.904219,0.196984,2,7,0,92.5771,-99.6428,21.713,80.8001,421.47,421.47,464.896,595.174,616.887,660.314,725.453,768.879,768.879,834.018,834.018,855.731,942.583,1029.44,1116.29,1116.29,1138,1159.71,1181.43,1181.43
-92.0752,0.998043,0.234181,4,15,0,92.8259,-111.595,21.7743,74.0181,410.987,410.987,454.536,585.182,606.956,650.505,715.827,759.376,759.376,824.699,824.699,846.473,933.57,1020.67,1107.76,1107.76,1129.54,1151.31,1173.09,1173.09
-92.6071,0.626313,0.322906,3,15,0,92.8169,-117.342,22.264,81.9763,416.993,416.993,461.521,595.105,617.368,661.896,728.688,773.216,773.216,840.008,840.008,862.272,951.328,1040.38,1129.44,1129.44,1151.7,1173.97,1196.23,1196.23
-93.1579,0.864487,0.246283,2,7,0,94.0831,-180.156,22.7651,75.3771,366.205,366.205,411.735,548.325,571.09,616.62,684.916,730.446,730.446,798.741,798.741,821.506,912.566,1003.63,1094.69,1094.69,1117.45,1140.22,1162.98,1162.98
-93.7193,1,0.274292,3,7,0,94.3957,-134.086,22.3037,106.893,401.203,401.203,445.81,579.632,601.936,646.543,713.454,758.062,758.062,824.973,824.973,847.277,936.491,1025.71,1114.92,1114.92,1137.22,1159.53,1181.83,1181.83
-95.5361,0.051944,0.378044,3,15,0,97.8776,-200.308,23.2037,121.13,356.581,356.581,402.989,542.211,565.415,611.822,681.434,727.841,727.841,797.452,797.452,820.656,913.471,1006.29,1099.1,1099.1,1122.3,1145.51,1168.71,1168.71
-94.2848,0.996963,0.11707,5,31,0,96.3667,-249.126,25.0655,79.5489,352.447,352.447,402.578,552.971,578.037,628.168,703.365,753.496,753.496,828.692,828.692,853.758,954.02,1054.28,1154.54,1154.54,1179.61,1204.68,1229.74,1229.74
-93.2579,0.979633,0.160682,3,15,0,96.2424,-146.272,22.8821,96.2102,402.898,402.898,448.662,585.954,608.836,654.6,723.246,769.011,769.011,837.657,837.657,860.539,952.067,1043.6,1135.12,1135.12,1158.01,1180.89,1203.77,1203.77
-93.1638,0.962244,0.21423,1,3,0,93.7255,-162.257,22.6471,97.9513,381.273,381.273,426.567,562.449,585.096,630.391,698.332,743.626,743.626,811.567,811.567,834.214,924.802,1015.39,1105.98,1105.98,1128.63,1151.27,1173.92,1173.92
-92.4948,0.998752,0.277497,3,7,0,93.2793,-163.81,23.0204,85.8762,388.68,388.68,434.721,572.843,595.863,641.904,710.965,757.006,757.006,826.067,826.067,849.088,941.169,1033.25,1125.33,1125.33,1148.35,1171.37,1194.39,1194.39
-92.4948,0.00243774,0.379829,5,39,0,94.5662,-163.81,23.0204,85.8762,388.68,388.68,434.721,572.843,595.863,641.904,710.965,757.006,757.006,826.067,826.067,849.088,941.169,1033.25,1125.33,1125.33,1148.35,1171.37,1194.39,1194.39
-93.08,0.999011,0.110868,4,31,0,93.9526,-100.302,21.5256,98.9796,416.312,416.312,459.363,588.516,610.042,653.093,717.67,760.721,760.721,825.297,825.297,846.823,932.925,1019.03,1105.13,1105.13,1126.66,1148.18,1169.71,1169.71
-92.4672,0.999728,0.151939,4,31,0,94.2543,-160.686,22.7616,87.5411,385.592,385.592,431.115,567.685,590.446,635.97,704.254,749.778,749.778,818.062,818.062,840.824,931.87,1022.92,1113.96,1113.96,1136.72,1159.49,1182.25,1182.25
-93.1124,0.930631,0.208063,4,15,0,93.1971,-188.578,23.0264,88.6388,364.056,364.056,410.109,548.267,571.294,617.347,686.426,732.479,732.479,801.558,801.558,824.584,916.69,1008.8,1100.9,1100.9,1123.93,1146.95,1169.98,1169.98
-92.8647,0.987763,0.25576,4,15,0,93.484,-92.4236,20.9173,71.551,409.592,409.592,451.427,576.931,597.848,639.683,702.435,744.27,744.27,807.022,807.022,827.939,911.609,995.278,1078.95,1078.95,1099.86,1120.78,1141.7,1141.7
-92.8647,0.0455802,0.342709,1,3,0,95.709,-92.4236,20.9173,71.551,409.592,409.592,451.427,576.931,597.848,639.683,702.435,744.27,744.27,807.022,807.022,827.939,911.609,995.278,1078.95,1078.95,1099.86,1120.78,1141.7,1141.7
-93.6971,0.999492,0.108808,5,31,0,94.0241,-102.158,21.8105,104.982,421.295,421.295,464.916,595.78,617.59,661.211,726.643,770.264,770.264,835.696,835.696,857.506,944.748,1031.99,1119.23,1119.23,1141.04,1162.85,1184.66,1184.66
-93.2319,0.998597,0.148535,5,31,0,94.6855,-32.3666,20.0473,93.1325,448.768,448.768,488.863,609.146,629.194,669.288,729.43,769.525,769.525,829.666,829.666,849.714,929.903,1010.09,1090.28,1090.28,1110.33,1130.38,1150.42,1150.42
-92.5925,0.985398,0.202127,3,15,0,95.2444,-64.7248,20.4678,81.6342,426.502,426.502,467.438,590.245,610.713,651.648,713.052,753.987,753.987,815.391,815.391,835.858,917.73,999.601,1081.47,1081.47,1101.94,1122.41,1142.88,1142.88
-92.4888,0.871957,0.269136,3,7,0,92.7575,-56.452,20.5758,80.8226,437.367,437.367,478.519,601.974,622.55,663.701,725.429,766.58,766.58,828.308,828.308,848.884,931.187,1013.49,1095.79,1095.79,1116.37,1136.95,1157.52,1157.52
-92.9158,0.981076,0.30148,4,15,0,93.519,-203.005,23.7155,73.9878,366.167,366.167,413.598,555.891,579.606,627.037,698.184,745.614,745.614,816.761,816.761,840.476,935.338,1030.2,1125.06,1125.06,1148.78,1172.49,1196.21,1196.21
-92.9158,0.0285529,0.397718,3,7,0,93.7851,-203.005,23.7155,73.9878,366.167,366.167,413.598,555.891,579.606,627.037,698.184,745.614,745.614,816.761,816.761,840.476,935.338,1030.2,1125.06,1125.06,1148.78,1172.49,1196.21,1196.21
-93.5457,0.961038,0.125444,4,23,0,95.2639,-46.6633,20.6608,97.4886,449.195,449.195,490.516,614.481,635.142,676.463,738.446,779.767,779.767,841.749,841.749,862.41,945.053,1027.7,1110.34,1110.34,1131,1151.66,1172.32,1172.32
-92.7926,0.987262,0.16074,4,31,0,94.2266,-36.4027,20.1233,81.454,446.556,446.556,486.802,607.542,627.665,667.912,728.281,768.528,768.528,828.898,828.898,849.021,929.514,1010.01,1090.5,1090.5,1110.62,1130.75,1150.87,1150.87
-94.0491,0.596186,0.213888,2,7,0,96.2723,5.46421,19.5693,82.3163,475.128,475.128,514.266,631.682,651.251,690.39,749.098,788.236,788.236,846.944,846.944,866.514,944.791,1023.07,1101.35,1101.35,1120.91,1140.48,1160.05,1160.05
-93.4212,0.994987,0.158785,2,7,0,94.2475,-24.068,19.4795,83.2965,443.44,443.44,482.399,599.276,618.755,657.714,716.153,755.112,755.112,813.55,813.55,833.029,910.947,988.865,1066.78,1066.78,1086.26,1105.74,1125.22,1125.22
-93.1528,0.998648,0.213388,4,15,0,93.5123,-39.3871,19.8475,86.9677,436.954,436.954,476.649,595.734,615.582,655.277,714.819,754.515,754.515,814.057,814.057,833.905,913.295,992.685,1072.08,1072.08,1091.92,1111.77,1131.62,1131.62
-92.4271,0.66791,0.287855,3,9,0,94.1131,-67.5102,20.6133,78.9124,427.209,427.209,468.435,592.115,612.728,653.955,715.795,757.022,757.022,818.861,818.861,839.475,921.928,1004.38,1086.83,1086.83,1107.45,1128.06,1148.67,1148.67
-96.7417,0.824011,0.237936,4,15,0,97.2594,93.6092,16.8229,104.357,497.359,497.359,531.004,631.942,648.765,682.41,732.879,766.525,766.525,816.993,816.993,833.816,901.108,968.399,1035.69,1035.69,1052.51,1069.34,1086.16,1086.16
-94.8779,0.694557,0.24773,4,15,0,100.925,-138.415,21.3267,91.6203,373.426,373.426,416.079,544.04,565.366,608.02,672,714.653,714.653,778.633,778.633,799.96,885.267,970.574,1055.88,1055.88,1077.21,1098.53,1119.86,1119.86
-95.1185,1,0.213238,2,7,0,95.3859,-114.511,22.8,98.3178,432.689,432.689,478.289,615.089,637.889,683.489,751.889,797.489,797.489,865.889,865.889,888.689,979.889,1071.09,1162.29,1162.29,1185.09,1207.89,1230.69,1230.69
