# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = simpleLR_model
# start_datetime = 2022-10-23 12:16:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/57/xr8vd64j2_qd3ckpnwhjpw_h0000gn/T/tmpjf6qp8cv/s58tzvvc.json
# init = 2 (Default)
# random
#   seed = 1
# output
#   file = /Users/yyamaguchi/Desktop/programming/BayesianStatistics/src/01_simpleLinearReg/output/simpleLR-20221023211655_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b,sigma,y_base.1,y_base.2,y_base.3,y_base.4,y_base.5,y_base.6,y_base.7,y_base.8,y_base.9,y_base.10,y_base.11,y_base.12,y_base.13,y_base.14,y_base.15,y_base.16,y_base.17,y_base.18,y_base.19,y_base.20,y_base_new.1,y_base_new.2,y_base_new.3,y_base_new.4,y_base_new.5,y_base_new.6,y_base_new.7,y_base_new.8,y_base_new.9,y_base_new.10,y_base_new.11,y_base_new.12,y_base_new.13,y_base_new.14,y_base_new.15,y_base_new.16,y_base_new.17,y_base_new.18,y_base_new.19,y_base_new.20,y_base_new.21,y_base_new.22,y_base_new.23,y_base_new.24,y_base_new.25,y_base_new.26,y_base_new.27,y_base_new.28,y_base_new.29,y_base_new.30,y_base_new.31,y_base_new.32,y_base_new.33,y_base_new.34,y_base_new.35,y_base_new.36,y_base_new.37,y_new.1,y_new.2,y_new.3,y_new.4,y_new.5,y_new.6,y_new.7,y_new.8,y_new.9,y_new.10,y_new.11,y_new.12,y_new.13,y_new.14,y_new.15,y_new.16,y_new.17,y_new.18,y_new.19,y_new.20,y_new.21,y_new.22,y_new.23,y_new.24,y_new.25,y_new.26,y_new.27,y_new.28,y_new.29,y_new.30,y_new.31,y_new.32,y_new.33,y_new.34,y_new.35,y_new.36,y_new.37
-93.421,0.68256,0.36641,3,7,0,94.0855,-35.6764,20.5447,84.8705,457.397,457.397,498.486,621.755,642.299,683.389,745.023,786.112,786.112,847.747,847.747,868.291,950.47,1032.65,1114.83,1114.83,1135.37,1155.92,1176.46,1176.46,436.852,457.397,477.942,498.486,519.031,539.576,560.121,580.665,601.21,621.755,642.299,662.844,683.389,703.934,724.478,745.023,765.568,786.112,806.657,827.202,847.747,868.291,888.836,909.381,929.926,950.47,971.015,991.56,1012.1,1032.65,1053.19,1073.74,1094.28,1114.83,1135.37,1155.92,1176.46,542.672,518.978,521.862,477.14,482.971,489.526,513.68,517.862,556.325,834.768,604.773,843.216,698.523,680.127,666.583,745.729,600.877,605.851,701.334,645.778,898.385,797.301,868.229,822.942,982.75,952.879,980.799,1107.42,965.815,1033.51,1058.81,1133.34,1143.93,1062.96,1143.35,1256.21,1068.86
-93.7871,0.714692,0.281597,2,3,0,95.0026,-27.3665,20.4447,86.8047,463.306,463.306,504.196,626.864,647.308,688.198,749.532,790.421,790.421,851.755,851.755,872.2,953.979,1035.76,1117.54,1117.54,1137.98,1158.43,1178.87,1178.87,442.861,463.306,483.751,504.196,524.64,545.085,565.53,585.974,606.419,626.864,647.308,667.753,688.198,708.642,729.087,749.532,769.977,790.421,810.866,831.311,851.755,872.2,892.645,913.089,933.534,953.979,974.423,994.868,1015.31,1035.76,1056.2,1076.65,1097.09,1117.54,1137.98,1158.43,1178.87,404.38,547.771,489.963,575.113,388.845,513.522,599.114,526.653,571.832,597.485,546.355,695.791,600.66,762.891,785.473,766.975,760.845,870.817,864.534,786.144,782.008,887.053,798.6,912.349,984.812,1101.54,993.015,937.505,876.259,912.098,1146.71,1119.59,1007.48,1182.28,1258.67,1278.37,1186.5
-92.5379,0.849952,0.234504,4,19,0,95.3376,-181.969,23.3489,82.7491,378.405,378.405,425.103,565.196,588.545,635.243,705.29,751.987,751.987,822.034,822.034,845.383,938.779,1032.17,1125.57,1125.57,1148.92,1172.27,1195.62,1195.62,355.056,378.405,401.754,425.103,448.451,471.8,495.149,518.498,541.847,565.196,588.545,611.894,635.243,658.592,681.941,705.29,728.638,751.987,775.336,798.685,822.034,845.383,868.732,892.081,915.43,938.779,962.128,985.477,1008.83,1032.17,1055.52,1078.87,1102.22,1125.57,1148.92,1172.27,1195.62,318.426,336.745,391.709,398.394,456.881,359.939,496.428,405.541,638.177,694.875,645.622,567.364,604.321,589.146,730.072,867.035,653.495,687.546,719.714,879.571,850.366,853.274,966.7,949.992,905.33,867.024,970.993,1064.79,948.039,901.75,1117.08,1075.42,959.138,1157.31,1093,1131.53,1218.35
-92.1793,0.955722,0.269832,4,15,0,92.9425,-112.572,21.7181,84.1506,408.663,408.663,452.1,582.408,604.127,647.563,712.717,756.153,756.153,821.308,821.308,843.026,929.898,1016.77,1103.64,1103.64,1125.36,1147.08,1168.8,1168.8,386.945,408.663,430.381,452.1,473.818,495.536,517.254,538.972,560.69,582.408,604.127,625.845,647.563,669.281,690.999,712.717,734.435,756.153,777.872,799.59,821.308,843.026,864.744,886.462,908.18,929.898,951.617,973.335,995.053,1016.77,1038.49,1060.21,1081.93,1103.64,1125.36,1147.08,1168.8,427.331,339.764,396.671,532.46,271.328,524.373,559.497,584.678,506.611,677.39,567.762,462.529,717.846,660.431,768.036,613.631,765.274,704.158,677.962,851.113,824.35,823.718,885.188,898.228,760.654,854.164,1090.35,822.361,1056.26,1109.03,1059.14,975.869,1183.85,1033.07,990.055,1343.91,1241.06
-92.0516,0.710794,0.397601,2,5,0,92.7562,-117.005,21.9216,77.8459,409.113,409.113,452.956,584.486,606.408,650.251,716.016,759.859,759.859,825.624,825.624,847.545,935.232,1022.92,1110.6,1110.6,1132.53,1154.45,1176.37,1176.37,387.192,409.113,431.035,452.956,474.878,496.8,518.721,540.643,562.564,584.486,606.408,628.329,650.251,672.172,694.094,716.016,737.937,759.859,781.78,803.702,825.624,847.545,869.467,891.388,913.31,935.232,957.153,979.075,1001,1022.92,1044.84,1066.76,1088.68,1110.6,1132.53,1154.45,1176.37,392.513,272.587,333.453,374.239,423.816,428.407,611.767,523.537,530.405,494.877,486.009,582.628,681.212,743.611,600.76,711.736,640.53,870.563,809.829,799.539,812.376,903.11,903.629,943.739,950.238,895.3,855.896,1002.55,981.724,1082.05,1078.04,1016.61,1139.46,1227.28,987.912,1136.8,1179.37
-94.203,0.465683,0.32845,4,15,0,95.2911,-225.261,23.7406,73.0621,344.514,344.514,391.995,534.439,558.18,605.661,676.883,724.365,724.365,795.586,795.586,819.327,914.29,1009.25,1104.21,1104.21,1127.96,1151.7,1175.44,1175.44,320.773,344.514,368.255,391.995,415.736,439.477,463.217,486.958,510.699,534.439,558.18,581.921,605.661,629.402,653.143,676.883,700.624,724.365,748.105,771.846,795.586,819.327,843.068,866.808,890.549,914.29,938.03,961.771,985.512,1009.25,1032.99,1056.73,1080.47,1104.21,1127.96,1151.7,1175.44,330.17,281.286,361.124,404.135,384.325,602.255,416.655,572.765,552.108,612.053,562.598,499.766,632.493,711.187,609.116,547.11,583.215,523.154,731.35,640.265,821.999,897.826,804.691,883.393,993.076,915.763,1009.6,955.434,1010.85,1016.28,1034.25,1072.2,1139.96,1173.6,1130.16,1093.75,1200.68
-93.6746,0.944709,0.153785,3,7,0,95.0622,-214.165,23.6091,72.2576,352.454,352.454,399.673,541.327,564.937,612.155,682.982,730.2,730.2,801.028,801.028,824.637,919.073,1013.51,1107.95,1107.95,1131.56,1155.16,1178.77,1178.77,328.845,352.454,376.064,399.673,423.282,446.891,470.5,494.109,517.718,541.327,564.937,588.546,612.155,635.764,659.373,682.982,706.591,730.2,753.81,777.419,801.028,824.637,848.246,871.855,895.464,919.073,942.683,966.292,989.901,1013.51,1037.12,1060.73,1084.34,1107.95,1131.56,1155.16,1178.77,292.645,455.522,440.116,473.523,412.051,386.184,557.175,338.834,376.479,506.885,639.395,513.851,734.306,599.718,627.255,748.662,848.03,639.75,751.402,887.177,678.637,879.345,764.859,889.314,772.384,817.953,898.128,986.119,1003.4,1040.23,999.755,1134.61,1033.91,1136.22,1088.24,1154.99,1259.63
-92.6851,0.999544,0.21998,4,15,0,93.8668,-107.271,21.2028,82.2027,401.595,401.595,444,571.217,592.419,634.825,698.433,740.839,740.839,804.447,804.447,825.65,910.461,995.272,1080.08,1080.08,1101.29,1122.49,1143.69,1143.69,380.392,401.595,422.797,444,465.203,486.406,507.608,528.811,550.014,571.217,592.419,613.622,634.825,656.028,677.23,698.433,719.636,740.839,762.041,783.244,804.447,825.65,846.852,868.055,889.258,910.461,931.663,952.866,974.069,995.272,1016.47,1037.68,1058.88,1080.08,1101.29,1122.49,1143.69,417.536,457.474,459.965,441.186,455.733,579.474,484.738,705.482,693.233,791.662,562.9,680.382,745.314,571.809,542.306,644.252,687.466,771.05,878.941,722.127,742.378,891.656,821.309,920.203,789.987,899.785,958.3,1013.04,955.001,1196.23,970.553,1065.24,958.486,1045.04,1066.67,1100.65,1197.1
-92.7512,0.854676,0.355224,3,15,0,93.3034,-148.325,22.9084,86.5816,401.477,401.477,447.294,584.745,607.653,653.47,722.195,768.012,768.012,836.737,836.737,859.646,951.279,1042.91,1134.55,1134.55,1157.46,1180.36,1203.27,1203.27,378.569,401.477,424.386,447.294,470.202,493.111,516.019,538.928,561.836,584.745,607.653,630.561,653.47,676.378,699.287,722.195,745.104,768.012,790.92,813.829,836.737,859.646,882.554,905.463,928.371,951.279,974.188,997.096,1020,1042.91,1065.82,1088.73,1111.64,1134.55,1157.46,1180.36,1203.27,327.266,469.419,470.098,517.24,465.156,372.79,525.266,507.763,601.213,623.075,503.219,736.033,448.821,500.366,674.786,586.682,772.358,912.59,890.235,599.399,668.076,712.677,906.043,969.902,940.841,1008.61,973.816,908.565,1124.27,972.993,1159.91,1172.37,1170.3,1163.57,1240.13,983.015,1108.97
-93.7934,0.716372,0.409621,2,7,0,93.8473,-137.807,22.6468,105.164,405.716,405.716,451.01,586.89,609.537,654.831,722.771,768.065,768.065,836.005,836.005,858.652,949.239,1039.83,1130.41,1130.41,1153.06,1175.71,1198.35,1198.35,383.069,405.716,428.363,451.01,473.656,496.303,518.95,541.597,564.244,586.89,609.537,632.184,654.831,677.478,700.125,722.771,745.418,768.065,790.712,813.359,836.005,858.652,881.299,903.946,926.593,949.239,971.886,994.533,1017.18,1039.83,1062.47,1085.12,1107.77,1130.41,1153.06,1175.71,1198.35,465,510.949,239.442,497.348,400.347,591.415,439.792,654.443,567.833,728.852,580.824,614.447,655.553,683.618,813.527,767.073,663.003,881.09,899.506,685.498,743.479,695.972,814.179,718.758,1113.12,779.336,896.851,971.797,1064.17,1010.86,989.668,1012.75,1295.87,1124.78,1066.92,1337.28,1126.43
-93.1899,0.458998,0.344544,3,7,0,96.5752,-150.951,22.0018,81.7329,377.093,377.093,421.097,553.108,575.11,619.113,685.119,729.122,729.122,795.128,795.128,817.13,905.137,993.145,1081.15,1081.15,1103.15,1125.16,1147.16,1147.16,355.091,377.093,399.095,421.097,443.098,465.1,487.102,509.104,531.106,553.108,575.11,597.111,619.113,641.115,663.117,685.119,707.121,729.122,751.124,773.126,795.128,817.13,839.132,861.134,883.135,905.137,927.139,949.141,971.143,993.145,1015.15,1037.15,1059.15,1081.15,1103.15,1125.16,1147.16,400.115,356.135,381.452,386.927,536.988,475.141,436.253,432.008,452.699,534.865,472.969,362.026,703.611,690.583,561.232,683.549,809.585,731.207,836.5,660.695,640.218,711.843,837.642,968.684,893.127,957.248,933.635,967.362,864.735,1091.57,990.76,1088.16,883.21,1164.21,1116.03,1194.34,1183.88
-93.1382,1,0.162589,3,15,0,93.9133,-198.211,23.2485,86.2763,359.753,359.753,406.25,545.741,568.99,615.487,685.232,731.73,731.73,801.475,801.475,824.724,917.718,1010.71,1103.71,1103.71,1126.95,1150.2,1173.45,1173.45,336.505,359.753,383.002,406.25,429.499,452.747,475.996,499.244,522.493,545.741,568.99,592.238,615.487,638.735,661.984,685.232,708.481,731.73,754.978,778.227,801.475,824.724,847.972,871.221,894.469,917.718,940.966,964.215,987.463,1010.71,1033.96,1057.21,1080.46,1103.71,1126.95,1150.2,1173.45,348.543,300.377,300.672,532.619,351.337,555.191,557.983,579.505,645.744,523.376,602.668,546.535,527.667,666.736,582.931,636.783,771.512,733.845,827.848,766.803,678.924,763.098,783.361,820.805,1033.62,857.416,1038.26,976.71,900.232,1006.3,1003.96,1167.05,1017.34,1236.39,1246.61,1102.89,1400.44
-92.4244,0.914772,0.260112,2,7,0,93.5746,-176.104,23.0132,79.7623,376.214,376.214,422.24,560.32,583.333,629.36,698.399,744.426,744.426,813.465,813.465,836.479,928.532,1020.58,1112.64,1112.64,1135.65,1158.66,1181.68,1181.68,353.201,376.214,399.227,422.24,445.254,468.267,491.28,514.293,537.307,560.32,583.333,606.346,629.36,652.373,675.386,698.399,721.413,744.426,767.439,790.452,813.465,836.479,859.492,882.505,905.518,928.532,951.545,974.558,997.571,1020.58,1043.6,1066.61,1089.62,1112.64,1135.65,1158.66,1181.68,342.982,329.575,490.122,479.327,443.77,465.01,502.851,474.552,518.193,629.354,538.202,554.47,653.691,759.84,681.139,729.805,704.228,689.348,895.713,878.904,894.224,747.054,851.165,819.173,965.248,796.49,923.297,883.652,958.391,1122.07,1053.39,1065.15,1000.16,1051.55,1135.9,1171.89,1164.91
-92.4244,0.00192355,0.342224,1,1,0,95.0833,-176.104,23.0132,79.7623,376.214,376.214,422.24,560.32,583.333,629.36,698.399,744.426,744.426,813.465,813.465,836.479,928.532,1020.58,1112.64,1112.64,1135.65,1158.66,1181.68,1181.68,353.201,376.214,399.227,422.24,445.254,468.267,491.28,514.293,537.307,560.32,583.333,606.346,629.36,652.373,675.386,698.399,721.413,744.426,767.439,790.452,813.465,836.479,859.492,882.505,905.518,928.532,951.545,974.558,997.571,1020.58,1043.6,1066.61,1089.62,1112.64,1135.65,1158.66,1181.68,503.288,338.003,478.725,439.978,563.662,528.418,487.92,452.259,570.137,434.544,628.757,648.738,759.335,709.208,677.669,584.533,742.349,842.623,846.393,874.743,781.195,674.181,847.43,933.361,856.455,798.721,784.921,1042.8,901.065,976.767,958.636,1125.87,1107.85,1011.87,1149.35,1300.42,1333.37
-93.5138,0.98848,0.059513,5,47,0,94.8768,-166.88,23.5287,88.5195,397.808,397.808,444.865,586.038,609.566,656.624,727.21,774.267,774.267,844.853,844.853,868.382,962.496,1056.61,1150.73,1150.73,1174.25,1197.78,1221.31,1221.31,374.279,397.808,421.337,444.865,468.394,491.923,515.452,538.98,562.509,586.038,609.566,633.095,656.624,680.152,703.681,727.21,750.738,774.267,797.796,821.324,844.853,868.382,891.91,915.439,938.968,962.496,986.025,1009.55,1033.08,1056.61,1080.14,1103.67,1127.2,1150.73,1174.25,1197.78,1221.31,334.676,368.574,365.133,463.675,408.738,394.749,514.386,331.798,624.994,608.646,603.105,787.26,584.683,646.356,585.679,768.404,692.754,618.069,850.413,680.128,780.076,1002.5,843.297,929.794,1029.44,1034.52,897.748,1119.79,1078.53,1061.39,989.534,1019.62,1129.28,1215.68,1290.27,1081.26,1282.96
-94.5781,0.947099,0.0925718,4,15,0,96.9931,-169.845,23.6281,106.942,397.229,397.229,444.485,586.253,609.881,657.137,728.021,775.278,775.278,846.162,846.162,869.79,964.302,1058.81,1153.33,1153.33,1176.95,1200.58,1224.21,1224.21,373.601,397.229,420.857,444.485,468.113,491.741,515.369,538.997,562.625,586.253,609.881,633.509,657.137,680.765,704.393,728.021,751.65,775.278,798.906,822.534,846.162,869.79,893.418,917.046,940.674,964.302,987.93,1011.56,1035.19,1058.81,1082.44,1106.07,1129.7,1153.33,1176.95,1200.58,1224.21,458.42,472.074,544.275,533.162,340.042,245.962,348.521,587.621,660.193,700.199,652.867,617.094,519.667,691.043,738.787,688.271,770.168,928.503,776.503,667.208,803.881,853.802,804.592,884.081,994.326,1141.08,926.053,1091.78,995.652,1082.04,1015.19,1192.32,1170.31,1230.9,1345.78,1279.19,1061.32
-93.9561,0.989429,0.13084,4,31,0,96.5768,-223.321,23.646,90.9249,344.183,344.183,391.475,533.351,556.997,604.289,675.227,722.519,722.519,793.457,793.457,817.103,911.687,1006.27,1100.85,1100.85,1124.5,1148.15,1171.79,1171.79,320.537,344.183,367.829,391.475,415.121,438.767,462.413,486.059,509.705,533.351,556.997,580.643,604.289,627.935,651.581,675.227,698.873,722.519,746.165,769.811,793.457,817.103,840.749,864.395,888.041,911.687,935.333,958.979,982.625,1006.27,1029.92,1053.56,1077.21,1100.85,1124.5,1148.15,1171.79,259.352,265.313,308.701,366.363,339.393,433.694,478.253,475.873,490.063,502.555,441.783,442.723,408.615,542.481,508.796,683.771,679.702,849.636,1014.51,834.255,712.688,828.576,764.478,899.49,893.758,849.638,718.684,850.466,995.902,1014.62,1116.4,1154.8,1079.8,1247.75,1185.8,1241.65,1170.47
-92.7864,0.990846,0.201924,3,11,0,94.7787,-187.825,23.3057,88.7328,371.511,371.511,418.122,557.956,581.262,627.873,697.79,744.401,744.401,814.318,814.318,837.624,930.847,1024.07,1117.29,1117.29,1140.6,1163.9,1187.21,1187.21,348.205,371.511,394.817,418.122,441.428,464.734,488.039,511.345,534.65,557.956,581.262,604.567,627.873,651.179,674.484,697.79,721.096,744.401,767.707,791.013,814.318,837.624,860.93,884.235,907.541,930.847,954.152,977.458,1000.76,1024.07,1047.37,1070.68,1093.99,1117.29,1140.6,1163.9,1187.21,348.522,346.533,397.882,209.076,381.096,470.029,547.363,458.632,445.629,644.026,706.402,711.091,734.897,641.21,635.524,686.637,709.168,886.737,784.286,882.431,720.283,778.377,836.639,944.337,808.089,1077.64,973.207,836.592,934.976,1014.39,1187.46,1116.31,1112.1,1166.3,1249.95,1195.12,1222.33
-92.1851,0.645431,0.311006,2,7,0,94.4219,-156.458,22.6682,77.1503,387.578,387.578,432.914,568.923,591.591,636.927,704.932,750.268,750.268,818.273,818.273,840.941,931.614,1022.29,1112.96,1112.96,1135.63,1158.3,1180.96,1180.96,364.909,387.578,410.246,432.914,455.582,478.25,500.918,523.587,546.255,568.923,591.591,614.259,636.927,659.596,682.264,704.932,727.6,750.268,772.936,795.605,818.273,840.941,863.609,886.277,908.945,931.614,954.282,976.95,999.618,1022.29,1044.95,1067.62,1090.29,1112.96,1135.63,1158.3,1180.96,228.958,369.08,635.482,329.621,567.238,421.736,363.791,386.378,593.331,692.989,641.174,530.645,689.364,629.122,626.039,591.288,804.481,907.688,882.477,779.14,737.832,818.701,836.514,1018.08,930.991,910.064,903.171,974.208,985.856,1028.08,1082.59,1042.3,1081.74,1097.13,940.146,1224.47,1072.89
-93.5059,0.825888,0.226814,4,15,0,93.9601,-104.849,21.0865,97.873,401.226,401.226,443.399,569.918,591.005,633.178,696.437,738.61,738.61,801.87,801.87,822.956,907.302,991.648,1075.99,1075.99,1097.08,1118.17,1139.25,1139.25,380.14,401.226,422.313,443.399,464.486,485.572,506.659,527.745,548.832,569.918,591.005,612.091,633.178,654.264,675.351,696.437,717.524,738.61,759.697,780.783,801.87,822.956,844.043,865.129,886.216,907.302,928.389,949.475,970.562,991.648,1012.73,1033.82,1054.91,1075.99,1097.08,1118.17,1139.25,425.048,376.787,542.788,330.737,591.246,509.807,635.021,458.899,534.854,435.543,672.93,615.539,586.482,746.031,679.077,698.503,799.27,584.216,893.766,713.126,710.957,806.001,901.195,840.458,948.469,725.88,905.229,984.828,1080.79,1057.97,894.223,1042.57,882.428,1164.22,1071.12,1074.88,1349.28
-93.9862,0.972368,0.24413,3,13,0,96.3384,-151.969,23.1632,102.217,403.947,403.947,450.273,589.252,612.415,658.741,728.231,774.557,774.557,844.047,844.047,867.21,959.862,1052.52,1145.17,1145.17,1168.33,1191.49,1214.66,1214.66,380.783,403.947,427.11,450.273,473.436,496.599,519.762,542.926,566.089,589.252,612.415,635.578,658.741,681.905,705.068,728.231,751.394,774.557,797.72,820.884,844.047,867.21,890.373,913.536,936.699,959.862,983.026,1006.19,1029.35,1052.52,1075.68,1098.84,1122,1145.17,1168.33,1191.49,1214.66,371.306,302.159,284.346,378.655,426.525,479.587,646.068,557.542,598.921,466.306,523.16,630.783,878.4,634.551,788.253,621.797,809.498,746.698,781.816,883.044,824.263,849.192,975.533,909.172,846.662,855.064,939.308,919.051,1176.31,927.853,1248.19,1067.96,1312.19,1150.45,1026.8,1275.89,1131.03
-93.6786,0.918922,0.358452,2,3,0,94.5248,-161.043,22.2637,97.8597,373.285,373.285,417.812,551.394,573.658,618.185,684.976,729.503,729.503,796.294,796.294,818.558,907.613,996.667,1085.72,1085.72,1107.99,1130.25,1152.51,1152.51,351.021,373.285,395.548,417.812,440.076,462.339,484.603,506.867,529.13,551.394,573.658,595.921,618.185,640.449,662.712,684.976,707.24,729.503,751.767,774.031,796.294,818.558,840.822,863.085,885.349,907.613,929.876,952.14,974.404,996.667,1018.93,1041.19,1063.46,1085.72,1107.99,1130.25,1152.51,293.926,361.337,277.276,483.345,387.813,573.967,432.994,537.672,327.719,287.243,324.035,571.748,656.626,584.811,690.126,543.114,692.468,803.87,773.508,831.398,710.973,789.523,794.109,955.33,896.114,935.892,1046.98,881.511,1029.54,947.491,941.639,1051.25,1252.19,1114.64,1099.54,1103.53,1286.27
-92.9853,0.544392,0.468055,2,7,0,93.4622,-169.458,23.3876,87.5884,391.845,391.845,438.62,578.946,602.333,649.109,719.271,766.047,766.047,836.209,836.209,859.597,953.147,1046.7,1140.25,1140.25,1163.64,1187.02,1210.41,1210.41,368.457,391.845,415.232,438.62,462.008,485.395,508.783,532.171,555.558,578.946,602.333,625.721,649.109,672.496,695.884,719.271,742.659,766.047,789.434,812.822,836.209,859.597,882.985,906.372,929.76,953.147,976.535,999.923,1023.31,1046.7,1070.09,1093.47,1116.86,1140.25,1163.64,1187.02,1210.41,231.245,487.707,451.834,449.23,455.958,386.32,616.396,629.016,612.911,617.622,546.222,637.405,607.583,611.681,766.968,628.018,689.584,701.024,856.832,699.06,862.831,986.592,844.05,901.508,949.275,900.717,1090.14,1103.19,966.271,1008.19,1242.42,1168.99,979.701,976.018,1087.67,1311.16,1363.77
-92.2112,0.871672,0.277215,3,13,0,93.9546,-114.841,21.6779,84.0165,405.427,405.427,448.783,578.85,600.528,643.884,708.917,752.273,752.273,817.307,817.307,838.984,925.696,1012.41,1099.12,1099.12,1120.8,1142.47,1164.15,1164.15,383.75,405.427,427.105,448.783,470.461,492.139,513.817,535.494,557.172,578.85,600.528,622.206,643.884,665.562,687.239,708.917,730.595,752.273,773.951,795.629,817.307,838.984,860.662,882.34,904.018,925.696,947.374,969.052,990.729,1012.41,1034.09,1055.76,1077.44,1099.12,1120.8,1142.47,1164.15,273.054,477.137,578.899,350.897,478.123,402.162,546.353,553.408,716.07,719.537,526.186,487.136,732.662,598.621,727.861,870.373,633.006,641.925,739.428,752.623,893.687,941.572,942.595,787.243,895.062,928.314,890.899,947.8,877.862,1056.93,1169.64,1071.68,1006.87,1027.21,1026.78,1223.84,1059.33
-93.3431,0.670786,0.32738,3,11,0,93.518,-158.745,22.145,80.3571,372.736,372.736,417.026,549.896,572.041,616.331,682.767,727.057,727.057,793.492,793.492,815.637,904.217,992.797,1081.38,1081.38,1103.52,1125.67,1147.81,1147.81,350.591,372.736,394.881,417.026,439.171,461.316,483.461,505.606,527.751,549.896,572.041,594.186,616.331,638.476,660.621,682.767,704.912,727.057,749.202,771.347,793.492,815.637,837.782,859.927,882.072,904.217,926.362,948.507,970.652,992.797,1014.94,1037.09,1059.23,1081.38,1103.52,1125.67,1147.81,316.748,290.576,359.628,331.549,438.937,262.839,404.075,441.483,465.146,705.052,587.585,535.618,776.726,670.677,714.421,571.098,695.301,728.315,602.009,674.079,575.455,845.359,717.778,800.794,872.522,849.111,990.131,966.048,942.024,982.316,934.878,1004.87,1147.06,1142.6,1130.52,1143.81,1081.1
-92.6666,0.810026,0.25408,3,15,0,96.5452,-152.968,22.4239,90.5767,385.206,385.206,430.054,564.598,587.022,631.869,699.141,743.989,743.989,811.261,811.261,833.685,923.38,1013.08,1102.77,1102.77,1125.2,1147.62,1170.04,1170.04,362.782,385.206,407.63,430.054,452.478,474.902,497.326,519.75,542.174,564.598,587.022,609.445,631.869,654.293,676.717,699.141,721.565,743.989,766.413,788.837,811.261,833.685,856.108,878.532,900.956,923.38,945.804,968.228,990.652,1013.08,1035.5,1057.92,1080.35,1102.77,1125.2,1147.62,1170.04,402.552,328.292,376.543,385.903,503.726,498.137,637.998,434.282,508.519,453.392,624.156,615.434,657.832,730.534,588.009,668.065,883.56,716.797,779.116,692.328,844.838,787.615,801.756,829.655,1006.39,778.752,992.047,967.911,1046.55,1049.69,1012.54,1105.81,979.344,1009.29,1229.67,1208.04,1143.71
-93.3217,0.91951,0.263734,3,7,0,93.4765,-127.345,22.5791,94.511,414.554,414.554,459.712,595.187,617.766,662.924,730.662,775.82,775.82,843.557,843.557,866.136,956.453,1046.77,1137.09,1137.09,1159.66,1182.24,1204.82,1204.82,391.975,414.554,437.133,459.712,482.291,504.871,527.45,550.029,572.608,595.187,617.766,640.345,662.924,685.503,708.083,730.662,753.241,775.82,798.399,820.978,843.557,866.136,888.715,911.295,933.874,956.453,979.032,1001.61,1024.19,1046.77,1069.35,1091.93,1114.51,1137.09,1159.66,1182.24,1204.82,567.07,477.172,440.64,511.166,542.503,333.767,629.857,655.71,534.815,610.548,711.655,547.193,561.85,544.347,818.974,665.298,608.703,964.632,798.688,952.536,796.456,800.634,744.5,736.538,784.456,1077.81,1052.39,772.517,848.202,971.658,1031.55,1010.39,1174.69,1212.2,1097.26,1433.56,1325.93
-92.5542,0.554957,0.34281,2,7,0,94.804,-131.565,22.5155,84.459,408.807,408.807,453.838,588.931,611.446,656.477,724.024,769.055,769.055,836.601,836.601,859.117,949.179,1039.24,1129.3,1129.3,1151.82,1174.33,1196.85,1196.85,386.291,408.807,431.322,453.838,476.353,498.869,521.384,543.9,566.415,588.931,611.446,633.962,656.477,678.993,701.508,724.024,746.539,769.055,791.57,814.086,836.601,859.117,881.632,904.148,926.663,949.179,971.694,994.21,1016.73,1039.24,1061.76,1084.27,1106.79,1129.3,1151.82,1174.33,1196.85,500.971,398.154,366.357,442.052,450.989,489.287,446.4,514.474,726.325,581.512,618.42,543.179,628.566,717.441,655.544,622.961,684.318,747.63,868.521,903.872,950.75,787.987,1013.7,838.571,866.777,950.183,920.691,991.363,1065.43,1063.99,1050.86,1275.25,1004.68,1213.91,1168.27,1128.21,1157.62
