# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = simpleLR_model
# start_datetime = 2022-10-23 12:16:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/57/xr8vd64j2_qd3ckpnwhjpw_h0000gn/T/tmpjf6qp8cv/s58tzvvc.json
# init = 2 (Default)
# random
#   seed = 1
# output
#   file = /Users/yyamaguchi/Desktop/programming/BayesianStatistics/src/01_simpleLinearReg/output/simpleLR-20221023211655_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b,sigma,y_base.1,y_base.2,y_base.3,y_base.4,y_base.5,y_base.6,y_base.7,y_base.8,y_base.9,y_base.10,y_base.11,y_base.12,y_base.13,y_base.14,y_base.15,y_base.16,y_base.17,y_base.18,y_base.19,y_base.20,y_base_new.1,y_base_new.2,y_base_new.3,y_base_new.4,y_base_new.5,y_base_new.6,y_base_new.7,y_base_new.8,y_base_new.9,y_base_new.10,y_base_new.11,y_base_new.12,y_base_new.13,y_base_new.14,y_base_new.15,y_base_new.16,y_base_new.17,y_base_new.18,y_base_new.19,y_base_new.20,y_base_new.21,y_base_new.22,y_base_new.23,y_base_new.24,y_base_new.25,y_base_new.26,y_base_new.27,y_base_new.28,y_base_new.29,y_base_new.30,y_base_new.31,y_base_new.32,y_base_new.33,y_base_new.34,y_base_new.35,y_base_new.36,y_base_new.37,y_new.1,y_new.2,y_new.3,y_new.4,y_new.5,y_new.6,y_new.7,y_new.8,y_new.9,y_new.10,y_new.11,y_new.12,y_new.13,y_new.14,y_new.15,y_new.16,y_new.17,y_new.18,y_new.19,y_new.20,y_new.21,y_new.22,y_new.23,y_new.24,y_new.25,y_new.26,y_new.27,y_new.28,y_new.29,y_new.30,y_new.31,y_new.32,y_new.33,y_new.34,y_new.35,y_new.36,y_new.37
-93.4368,0.945472,0.192667,4,15,0,95.5326,-33.2718,20.4851,81.2248,458.37,458.37,499.34,622.251,642.736,683.706,745.161,786.131,786.131,847.587,847.587,868.072,950.012,1031.95,1113.89,1113.89,1134.38,1154.86,1175.35,1175.35,437.885,458.37,478.855,499.34,519.825,540.31,560.795,581.281,601.766,622.251,642.736,663.221,683.706,704.191,724.676,745.161,765.646,786.131,806.616,827.102,847.587,868.072,888.557,909.042,929.527,950.012,970.497,990.982,1011.47,1031.95,1052.44,1072.92,1093.41,1113.89,1134.38,1154.86,1175.35,352.255,465.262,496.473,455.648,663.372,480.492,616.641,606.223,627.657,634.183,620.258,726.487,528.663,712.398,718.547,829.887,677.949,878.748,600.535,701.164,797.367,796.376,823.198,794.861,777.747,929.639,991.535,1114.16,1093.66,942.893,1146.56,1068.09,984.603,1013,1149.65,986.164,1202.44
-92.8797,0.995585,0.240061,3,15,0,94.1184,-197.461,23.819,79.4995,374.196,374.196,421.834,564.748,588.567,636.205,707.662,755.301,755.301,826.758,826.758,850.577,945.853,1041.13,1136.41,1136.41,1160.22,1184.04,1207.86,1207.86,350.377,374.196,398.015,421.834,445.653,469.472,493.291,517.11,540.929,564.748,588.567,612.386,636.205,660.024,683.843,707.662,731.482,755.301,779.12,802.939,826.758,850.577,874.396,898.215,922.034,945.853,969.672,993.491,1017.31,1041.13,1064.95,1088.77,1112.59,1136.41,1160.22,1184.04,1207.86,326.342,357.145,298.688,422.352,398.958,368.527,571.589,506.206,504.437,679.248,707.817,560.392,751.254,667.159,723.889,615.925,751.501,719.363,759.745,850.435,869.749,958.526,901.322,843.578,773.5,891.086,931.959,929.916,1076.99,1039.96,1007.88,991.226,1095.26,1057.73,1282.45,1171.36,1097.37
-92.8797,0.00395091,0.3212,2,7,0,97.8858,-197.461,23.819,79.4995,374.196,374.196,421.834,564.748,588.567,636.205,707.662,755.301,755.301,826.758,826.758,850.577,945.853,1041.13,1136.41,1136.41,1160.22,1184.04,1207.86,1207.86,350.377,374.196,398.015,421.834,445.653,469.472,493.291,517.11,540.929,564.748,588.567,612.386,636.205,660.024,683.843,707.662,731.482,755.301,779.12,802.939,826.758,850.577,874.396,898.215,922.034,945.853,969.672,993.491,1017.31,1041.13,1064.95,1088.77,1112.59,1136.41,1160.22,1184.04,1207.86,352.575,445.939,499.121,533.582,317.32,518.672,425.781,437.337,539.253,642.022,527.523,676.584,793.193,666.092,704.585,765.519,677.035,788.065,824.321,776.108,827.06,932.135,844.197,852.015,991.656,826.152,1016.79,973.723,1126.69,1053.01,1000.29,1095.72,1126.94,1027.66,1178.6,1247.61,1246
-92.5994,0.999549,0.102778,5,31,0,93.0618,-175.285,23.1465,87.64,380.231,380.231,426.524,565.403,588.549,634.842,704.282,750.575,750.575,820.014,820.014,843.161,935.747,1028.33,1120.92,1120.92,1144.06,1167.21,1190.36,1190.36,357.084,380.231,403.377,426.524,449.67,472.817,495.963,519.11,542.256,565.403,588.549,611.696,634.842,657.989,681.135,704.282,727.428,750.575,773.721,796.868,820.014,843.161,866.307,889.454,912.6,935.747,958.893,982.04,1005.19,1028.33,1051.48,1074.63,1097.77,1120.92,1144.06,1167.21,1190.36,223.602,410.787,360.195,479.81,568.474,530.513,335.59,538.372,564.757,545.675,725.774,558.095,658.704,698.909,766.896,623.629,796.398,821.728,754.169,915.037,888.079,833.493,907.832,890.695,1005.31,920.911,879.415,953.858,1041.53,1132.19,1013.49,1032.7,958.108,1231.63,1108.41,1327.07,1120.49
-93.0629,0.915956,0.138391,2,3,0,93.4551,-185.651,22.9743,88.7489,365.732,365.732,411.681,549.527,572.501,618.45,687.373,733.321,733.321,802.244,802.244,825.219,917.116,1009.01,1100.91,1100.91,1123.88,1146.86,1169.83,1169.83,342.758,365.732,388.707,411.681,434.655,457.63,480.604,503.578,526.553,549.527,572.501,595.475,618.45,641.424,664.398,687.373,710.347,733.321,756.296,779.27,802.244,825.219,848.193,871.167,894.142,917.116,940.09,963.064,986.039,1009.01,1031.99,1054.96,1077.94,1100.91,1123.88,1146.86,1169.83,282.953,359.216,372.946,422.143,428.842,433.727,333.568,398.998,415.526,437.523,599.854,694.291,602.008,640.46,601.516,632.571,831.223,686.719,657.924,703.764,823.378,767.176,709.384,733.106,828.367,853.27,1011.03,1058.64,914.924,1066.88,1097.41,1105.94,1023.4,973.791,1218.85,1253.48,1227.18
-92.3187,0.997298,0.165039,4,31,0,93.7201,-73.6635,20.9535,81.9811,429.22,429.22,471.127,596.848,617.802,659.709,722.569,764.476,764.476,827.337,827.337,848.29,932.104,1015.92,1099.73,1099.73,1120.69,1141.64,1162.59,1162.59,408.267,429.22,450.174,471.127,492.081,513.034,533.988,554.941,575.895,596.848,617.802,638.755,659.709,680.662,701.616,722.569,743.523,764.476,785.43,806.383,827.337,848.29,869.244,890.197,911.151,932.104,953.058,974.011,994.965,1015.92,1036.87,1057.83,1078.78,1099.73,1120.69,1141.64,1162.59,330.768,372.702,367.618,406.427,507.154,492.448,632.805,579.104,729.692,619.894,551.244,584.161,662.388,700.549,714.559,657.565,839.15,781.044,769.736,748.217,815.659,815.561,724.907,748.519,899.661,921.77,895.346,880.485,1141.41,877.355,992.072,1113.34,1042.22,1093.1,1050.8,1268.11,1130.32
-92.1008,0.992287,0.220896,3,15,0,93.6462,-135.429,22.3545,77.7592,401.078,401.078,445.787,579.914,602.268,646.977,714.041,758.75,758.75,825.813,825.813,848.167,937.585,1027,1116.42,1116.42,1138.78,1161.13,1183.48,1183.48,378.724,401.078,423.433,445.787,468.142,490.496,512.85,535.205,557.559,579.914,602.268,624.623,646.977,669.332,691.686,714.041,736.395,758.75,781.104,803.458,825.813,848.167,870.522,892.876,915.231,937.585,959.94,982.294,1004.65,1027,1049.36,1071.71,1094.07,1116.42,1138.78,1161.13,1183.48,337.304,433.005,437.428,325.884,355.883,474.925,428.086,583.916,603.824,629.582,585.077,544.282,790.622,531.714,663.335,727.174,578.864,867.016,801.264,829.682,733.367,725.279,814.419,739.829,854.222,924.845,897.885,984.662,967.015,1015.87,1000.88,959.612,1107.45,1083.81,1265.73,1053.55,1271.79
-92.6255,0.957001,0.293111,2,7,0,93.523,-131.986,22.0109,91.7912,396.276,396.276,440.298,572.364,594.375,638.396,704.429,748.451,748.451,814.484,814.484,836.495,924.538,1012.58,1100.63,1100.63,1122.64,1144.65,1166.66,1166.66,374.265,396.276,418.287,440.298,462.309,484.32,506.331,528.342,550.353,572.364,594.375,616.385,638.396,660.407,682.418,704.429,726.44,748.451,770.462,792.473,814.484,836.495,858.506,880.516,902.527,924.538,946.549,968.56,990.571,1012.58,1034.59,1056.6,1078.61,1100.63,1122.64,1144.65,1166.66,447.012,421.299,453.465,527.338,457.049,569.335,582.43,507.427,592.225,479.641,578.901,708.6,527.832,792.724,782.09,774.485,798.697,915.092,856.7,777.017,793.193,934.784,718.733,853.08,879.386,741.106,956.496,731.616,892.956,890.983,1174.6,1154.49,955.884,969.739,1291.05,1294.96,939.58
-94.1322,0.585565,0.369352,2,7,0,95.2527,-21.7066,19.5706,103.854,447.988,447.988,487.129,604.553,624.123,663.265,721.976,761.118,761.118,819.829,819.829,839.4,917.682,995.965,1074.25,1074.25,1093.82,1113.39,1132.96,1132.96,428.417,447.988,467.559,487.129,506.7,526.27,545.841,565.412,584.982,604.553,624.123,643.694,663.265,682.835,702.406,721.976,741.547,761.118,780.688,800.259,819.829,839.4,858.971,878.541,898.112,917.682,937.253,956.824,976.394,995.965,1015.54,1035.11,1054.68,1074.25,1093.82,1113.39,1132.96,258.281,672.469,537.568,490.167,428.73,646.89,572.851,470.281,562.082,594.433,545.789,813.205,638.274,626.195,748.045,609.183,826.327,794.491,825.42,675.962,856.309,753.686,828.354,1041.37,715.004,991.735,1145.22,921.851,907.52,1043.2,1114.78,1059.76,968.386,1005.32,1094.44,960.987,848.81
-92.0558,0.997438,0.274398,3,15,0,96.5816,-114.82,21.7726,79.6436,407.723,407.723,451.268,581.904,603.677,647.222,712.54,756.085,756.085,821.403,821.403,843.176,930.266,1017.36,1104.45,1104.45,1126.22,1147.99,1169.77,1169.77,385.95,407.723,429.496,451.268,473.041,494.814,516.586,538.359,560.131,581.904,603.677,625.449,647.222,668.995,690.767,712.54,734.313,756.085,777.858,799.631,821.403,843.176,864.948,886.721,908.494,930.266,952.039,973.812,995.584,1017.36,1039.13,1060.9,1082.67,1104.45,1126.22,1147.99,1169.77,314.119,552.329,456.315,579.145,421.716,495.447,476.338,560.211,562.647,628.738,625.568,661.677,623.725,626.56,742.237,611.852,737.185,752.673,786.907,848.428,865.976,915.616,862.31,827.343,1043.14,924.952,1064.2,1130.1,1159.45,1057.18,1091.51,1186.15,970.691,1111.25,972.243,1235.51,1081.94
-92.0558,0.095786,0.365767,1,1,0,92.4002,-114.82,21.7726,79.6436,407.723,407.723,451.268,581.904,603.677,647.222,712.54,756.085,756.085,821.403,821.403,843.176,930.266,1017.36,1104.45,1104.45,1126.22,1147.99,1169.77,1169.77,385.95,407.723,429.496,451.268,473.041,494.814,516.586,538.359,560.131,581.904,603.677,625.449,647.222,668.995,690.767,712.54,734.313,756.085,777.858,799.631,821.403,843.176,864.948,886.721,908.494,930.266,952.039,973.812,995.584,1017.36,1039.13,1060.9,1082.67,1104.45,1126.22,1147.99,1169.77,313.801,480.051,289.393,623.348,490.924,530.677,641.898,621.871,594.56,570.445,542.153,579.598,651.203,634.99,742.315,709.791,807.361,665.426,801.269,784.214,947.537,752.88,877.858,820.631,882.233,904.941,997.531,1002.83,1058.67,948.395,872.24,1137.63,1198.57,1159.93,1139.78,1133.26,1250.7
-92.2088,0.953033,0.136265,3,15,0,92.6358,-127.58,21.8946,82.1688,397.891,397.891,441.68,573.048,594.942,638.732,704.415,748.205,748.205,813.889,813.889,835.783,923.362,1010.94,1098.52,1098.52,1120.41,1142.31,1164.2,1164.2,375.996,397.891,419.785,441.68,463.575,485.469,507.364,529.259,551.153,573.048,594.942,616.837,638.732,660.626,682.521,704.415,726.31,748.205,770.099,791.994,813.889,835.783,857.678,879.572,901.467,923.362,945.256,967.151,989.046,1010.94,1032.83,1054.73,1076.62,1098.52,1120.41,1142.31,1164.2,405.956,341.473,512.753,526.203,640.809,529.403,351.004,595.879,730.416,526.416,585.868,602.245,707.276,536.704,683.462,754.833,771.56,660.549,818,840.132,757.938,758.507,879.455,856.655,932.887,966.368,924.592,1064.36,939.873,1028.25,1050.56,1167.96,1134.62,1099.01,1042.19,1108.9,1203.4
-92.4514,0.995792,0.17067,3,15,0,92.6554,-126.856,22.2557,88.0963,407.281,407.281,451.792,585.327,607.582,652.094,718.861,763.372,763.372,830.14,830.14,852.395,941.418,1030.44,1119.46,1119.46,1141.72,1163.98,1186.23,1186.23,385.025,407.281,429.537,451.792,474.048,496.304,518.56,540.815,563.071,585.327,607.582,629.838,652.094,674.35,696.605,718.861,741.117,763.372,785.628,807.884,830.14,852.395,874.651,896.907,919.162,941.418,963.674,985.93,1008.19,1030.44,1052.7,1074.95,1097.21,1119.46,1141.72,1163.98,1186.23,433.544,449.166,375.67,278.775,457.558,647.416,647.958,427.331,353.144,608.254,648.809,680.445,650.801,512.288,674.581,810.49,750.331,787.817,693.354,915.28,920.277,724.67,979.126,1048.43,888.477,859.757,1005.24,910.779,968.187,990.416,1086.58,895.798,1090.88,1064.98,1027.58,1116.94,1156.05
-92.9739,0.917439,0.226744,3,15,0,93.6748,-185.949,22.9566,83.4625,365.009,365.009,410.922,548.661,571.618,617.531,686.401,732.314,732.314,801.184,801.184,824.14,915.967,1007.79,1099.62,1099.62,1122.58,1145.53,1168.49,1168.49,342.052,365.009,387.965,410.922,433.878,456.835,479.792,502.748,525.705,548.661,571.618,594.574,617.531,640.488,663.444,686.401,709.357,732.314,755.271,778.227,801.184,824.14,847.097,870.053,893.01,915.967,938.923,961.88,984.836,1007.79,1030.75,1053.71,1076.66,1099.62,1122.58,1145.53,1168.49,350.452,588.069,353.232,415.545,548.227,650.617,437.63,566.171,463.788,526.03,497.955,592.078,570.961,614.394,576.557,695.504,662.212,686.706,798.598,713.193,808.355,759.137,856.408,827.342,771.825,975.932,922.465,910.913,860.684,1054.47,998.425,1004.2,1019.72,1024.01,967.2,1256.19,1267.02
-94.0844,0.637899,0.269524,3,11,0,94.7811,-198.557,22.9183,86.8288,351.481,351.481,397.318,534.828,557.746,603.582,672.337,718.174,718.174,786.928,786.928,809.847,901.52,993.193,1084.87,1084.87,1107.78,1130.7,1153.62,1153.62,328.563,351.481,374.4,397.318,420.236,443.154,466.073,488.991,511.909,534.828,557.746,580.664,603.582,626.501,649.419,672.337,695.255,718.174,741.092,764.01,786.928,809.847,832.765,855.683,878.602,901.52,924.438,947.356,970.275,993.193,1016.11,1039.03,1061.95,1084.87,1107.78,1130.7,1153.62,442.704,210.301,312.054,336.395,388.299,297.853,285.434,302.398,596.83,577.354,498.032,573.552,651.425,524.179,759.244,728.708,634.286,801.984,630.387,793.969,889.911,798.587,844.166,679.873,898.095,792.23,1004.69,734.766,957.321,1022.34,1133.63,988.993,913.023,1109.85,1098.98,1155.35,1060.71
-92.455,0.896351,0.216527,2,3,0,94.1633,-176.517,23.0554,82.682,376.813,376.813,422.924,561.257,584.312,630.423,699.589,745.7,745.7,814.867,814.867,837.922,930.144,1022.37,1114.59,1114.59,1137.64,1160.7,1183.75,1183.75,353.758,376.813,399.869,422.924,445.98,469.035,492.09,515.146,538.201,561.257,584.312,607.368,630.423,653.478,676.534,699.589,722.645,745.7,768.756,791.811,814.867,837.922,860.977,884.033,907.088,930.144,953.199,976.255,999.31,1022.37,1045.42,1068.48,1091.53,1114.59,1137.64,1160.7,1183.75,390.763,249.62,404.135,443.714,337.861,504.983,518,377.761,491.83,590.639,546.119,552.041,449.257,732.147,732.867,719.877,775.327,751.887,761.199,800.264,847.681,765.057,981.985,868.075,856.181,902.363,890.718,1099.56,1030.37,906.603,1123.4,1177.72,1125.26,1275.08,1077.74,1227.51,1168.08
-92.8822,0.539712,0.249725,2,7,0,94.3141,-171.434,23.1707,92.8105,384.662,384.662,431.004,570.028,593.198,639.54,709.052,755.393,755.393,824.905,824.905,848.076,940.759,1033.44,1126.12,1126.12,1149.3,1172.47,1195.64,1195.64,361.492,384.662,407.833,431.004,454.174,477.345,500.516,523.686,546.857,570.028,593.198,616.369,639.54,662.711,685.881,709.052,732.223,755.393,778.564,801.735,824.905,848.076,871.247,894.417,917.588,940.759,963.93,987.1,1010.27,1033.44,1056.61,1079.78,1102.95,1126.12,1149.3,1172.47,1195.64,477.835,300.449,356.524,541.588,415.406,597.208,601.564,455.688,664.732,512.529,592.55,620.882,747.765,525.932,610.597,715.398,707.945,646.088,861.842,669.378,766.038,898.648,822.68,1035.33,980.189,1040.82,930.805,1005.1,917.847,951.957,1001.93,1012.58,1154.37,1052.08,1104.49,1161.9,1160.53
-92.723,0.945931,0.17521,4,23,0,95.2227,-88.4876,21.4474,91.457,426.25,426.25,469.145,597.829,619.276,662.171,726.513,769.408,769.408,833.75,833.75,855.198,940.987,1026.78,1112.57,1112.57,1134.01,1155.46,1176.91,1176.91,404.802,426.25,447.697,469.145,490.592,512.039,533.487,554.934,576.382,597.829,619.276,640.724,662.171,683.619,705.066,726.513,747.961,769.408,790.855,812.303,833.75,855.198,876.645,898.092,919.54,940.987,962.435,983.882,1005.33,1026.78,1048.22,1069.67,1091.12,1112.57,1134.01,1155.46,1176.91,409.177,494.497,422.891,484.008,622.14,477.508,615.843,665.775,487.924,683.663,796.422,659.516,738.818,840.97,743.501,689.232,920.736,737.086,730.263,830.651,861.296,1056.15,802.743,984.541,925.88,846.915,1036.63,1082.59,1231.22,1135.82,1248.11,1153.89,1088.53,1079.75,1099.69,1073.91,1277.89
-92.6332,0.99691,0.216426,4,15,0,93.1429,-184.647,23.2758,72.7336,373.972,373.972,420.523,560.178,583.454,630.005,699.833,746.384,746.384,816.212,816.212,839.487,932.59,1025.69,1118.8,1118.8,1142.07,1165.35,1188.62,1188.62,350.696,373.972,397.247,420.523,443.799,467.075,490.351,513.626,536.902,560.178,583.454,606.729,630.005,653.281,676.557,699.833,723.108,746.384,769.66,792.936,816.212,839.487,862.763,886.039,909.315,932.59,955.866,979.142,1002.42,1025.69,1048.97,1072.25,1095.52,1118.8,1142.07,1165.35,1188.62,355.991,322.929,316.083,439.902,436.164,482.47,482.527,461.252,503.844,545.227,535.377,544.881,662.569,677.438,617.126,639.457,725.329,767.342,812.64,786.543,831.348,814.725,840.931,837.086,922.289,875.71,956.364,949.581,1002.91,1033.51,1122.06,1094.87,1090.99,1112.83,1064.28,1194.98,1128.82
-92.6332,0.000187322,0.286599,2,3,0,95.3858,-184.647,23.2758,72.7336,373.972,373.972,420.523,560.178,583.454,630.005,699.833,746.384,746.384,816.212,816.212,839.487,932.59,1025.69,1118.8,1118.8,1142.07,1165.35,1188.62,1188.62,350.696,373.972,397.247,420.523,443.799,467.075,490.351,513.626,536.902,560.178,583.454,606.729,630.005,653.281,676.557,699.833,723.108,746.384,769.66,792.936,816.212,839.487,862.763,886.039,909.315,932.59,955.866,979.142,1002.42,1025.69,1048.97,1072.25,1095.52,1118.8,1142.07,1165.35,1188.62,318.926,341.991,555.77,485.728,467.983,323.47,601.71,543.671,582.279,526.415,668.11,557.807,616.356,677.952,760.106,653.747,841.725,643.369,736.471,814.11,703.909,980.3,840.824,880.207,968.559,886.395,896.078,909.303,1023.53,1112.41,1013.02,1073.31,1107.33,1180.03,1126.11,1122.3,1249.37
-92.7897,0.996017,0.0956228,4,15,0,92.8375,-190.866,23.3187,72.7437,368.784,368.784,415.421,555.333,578.652,625.29,695.246,741.883,741.883,811.839,811.839,835.158,928.433,1021.71,1114.98,1114.98,1138.3,1161.62,1184.94,1184.94,345.465,368.784,392.102,415.421,438.74,462.059,485.377,508.696,532.015,555.333,578.652,601.971,625.29,648.608,671.927,695.246,718.564,741.883,765.202,788.521,811.839,835.158,858.477,881.795,905.114,928.433,951.752,975.07,998.389,1021.71,1045.03,1068.35,1091.66,1114.98,1138.3,1161.62,1184.94,269.054,393.249,466.864,348.433,521.216,462.745,437.665,440.36,658.138,596.003,576.305,643.876,614.37,686.506,740.224,703.347,629.509,867.803,920.359,802.931,888.742,725.445,858.337,881.1,999.563,860.961,895.472,956.781,906.345,907.609,1052.97,996.512,1102.27,1084.71,1253.92,966.286,1375.73
-94.3864,0.996618,0.126543,4,31,0,94.8478,-231.558,24.2469,106.171,350.368,350.368,398.861,544.343,568.59,617.083,689.824,738.318,738.318,811.059,811.059,835.305,932.293,1029.28,1126.27,1126.27,1150.52,1174.76,1199.01,1199.01,326.121,350.368,374.615,398.861,423.108,447.355,471.602,495.849,520.096,544.343,568.59,592.837,617.083,641.33,665.577,689.824,714.071,738.318,762.565,786.812,811.059,835.305,859.552,883.799,908.046,932.293,956.54,980.787,1005.03,1029.28,1053.53,1077.77,1102.02,1126.27,1150.52,1174.76,1199.01,500.881,266.07,318.01,458.638,475.608,505.64,316.308,490.084,547.421,596.197,601.581,570.8,696.744,849.458,548.114,634.784,943.621,570.098,839.365,936.398,791.587,759.666,897.839,802.525,823.933,975.631,848.163,1243.54,1104.74,940.366,1006.03,974.357,1056.21,1422.1,1485.89,1161.83,1289.31
-95.0016,0.995206,0.167375,4,23,0,96.3417,-81.2096,21.05,55.2561,423.99,423.99,466.089,592.389,613.439,655.539,718.689,760.789,760.789,823.939,823.939,844.989,929.189,1013.39,1097.59,1097.59,1118.64,1139.69,1160.74,1160.74,402.94,423.99,445.039,466.089,487.139,508.189,529.239,550.289,571.339,592.389,613.439,634.489,655.539,676.589,697.639,718.689,739.739,760.789,781.839,802.889,823.939,844.989,866.039,887.089,908.139,929.189,950.239,971.288,992.338,1013.39,1034.44,1055.49,1076.54,1097.59,1118.64,1139.69,1160.74,296.777,344.397,412.208,526.645,520.976,554.85,521.038,573.858,585.751,492.047,550.275,625.463,523.086,612.291,650.247,818.266,777.009,771.09,802.116,794.337,738.161,900.211,873.219,836.695,906.008,952.273,1035.3,951.652,908.54,1081.45,1022.04,1020.06,1034.41,1173.8,1181.68,1139.36,1157.7
-94.8207,1,0.220658,2,3,0,95.0308,-79.2307,21.0289,55.9013,425.463,425.463,467.521,593.694,614.723,656.781,719.868,761.925,761.925,825.012,825.012,846.041,930.157,1014.27,1098.39,1098.39,1119.42,1140.45,1161.47,1161.47,404.434,425.463,446.492,467.521,488.55,509.579,530.607,551.636,572.665,593.694,614.723,635.752,656.781,677.81,698.839,719.868,740.897,761.925,782.954,803.983,825.012,846.041,867.07,888.099,909.128,930.157,951.186,972.214,993.243,1014.27,1035.3,1056.33,1077.36,1098.39,1119.42,1140.45,1161.47,416.902,370.418,454.154,537.156,540.093,598.675,403.522,480.497,531.702,504.373,576.716,597.216,730.927,665.204,712.745,628.979,604.079,607.669,832.676,855.672,772.596,952.897,913.848,890.023,909.866,912.478,1008.75,907.511,990.111,1011.54,1018.46,1064.62,1134.19,1161.2,1106.2,1188.48,1252.47
-94.8207,0.0282442,0.292435,3,15,0,96.1997,-79.2307,21.0289,55.9013,425.463,425.463,467.521,593.694,614.723,656.781,719.868,761.925,761.925,825.012,825.012,846.041,930.157,1014.27,1098.39,1098.39,1119.42,1140.45,1161.47,1161.47,404.434,425.463,446.492,467.521,488.55,509.579,530.607,551.636,572.665,593.694,614.723,635.752,656.781,677.81,698.839,719.868,740.897,761.925,782.954,803.983,825.012,846.041,867.07,888.099,909.128,930.157,951.186,972.214,993.243,1014.27,1035.3,1056.33,1077.36,1098.39,1119.42,1140.45,1161.47,358.453,426.351,543.158,586.138,567.86,451.1,560.028,588.832,615.039,642.834,579.264,619.554,677.31,568.268,726.411,777.632,710.332,800.409,772.15,736.348,828.971,844.805,818.598,730.906,923.604,982.375,921.922,907.091,931.326,1131.45,1099.29,1114.57,1023.27,1103.93,1088.16,1212.73,1100.1
-93.7108,0.899051,0.102676,3,7,0,95.8182,-81.9629,20.775,62.7105,416.637,416.637,458.187,582.837,603.612,645.161,707.486,749.036,749.036,811.361,811.361,832.136,915.236,998.336,1081.44,1081.44,1102.21,1122.99,1143.76,1143.76,395.862,416.637,437.412,458.187,478.962,499.737,520.512,541.287,562.062,582.837,603.612,624.386,645.161,665.936,686.711,707.486,728.261,749.036,769.811,790.586,811.361,832.136,852.911,873.686,894.461,915.236,936.011,956.786,977.561,998.336,1019.11,1039.89,1060.66,1081.44,1102.21,1122.99,1143.76,338.158,331.025,455.442,445.773,475.836,477.975,610.827,446.68,554.542,572.309,530.14,683.39,790.07,706.466,676.631,678.784,724.433,726.216,838.865,829.515,809.813,828.316,767.454,884.692,900.208,823.677,806.273,962.952,1001.37,1068.64,949.66,988.011,1048.32,1128.22,1135.34,1135.21,1148.05
-93.3024,1,0.118642,3,7,0,93.7684,-65.6039,20.9632,65.3056,437.513,437.513,479.439,605.218,626.182,668.108,730.998,772.924,772.924,835.814,835.814,856.777,940.63,1024.48,1108.34,1108.34,1129.3,1150.26,1171.22,1171.22,416.55,437.513,458.476,479.439,500.402,521.366,542.329,563.292,584.255,605.218,626.182,647.145,668.108,689.071,710.034,730.998,751.961,772.924,793.887,814.85,835.814,856.777,877.74,898.703,919.666,940.63,961.593,982.556,1003.52,1024.48,1045.45,1066.41,1087.37,1108.34,1129.3,1150.26,1171.22,365.073,439.993,418.438,520.895,477.726,503.661,512.633,540.858,575.505,691.166,678.011,657.482,700.952,720.491,689.769,722.726,787.674,732.116,815.587,745.721,887.935,835.897,903.971,920.09,812.719,996.135,1017.77,975.193,988.335,930.31,1032.13,973.676,1134.57,1146.22,1030.48,1063.49,1035.98
-93.4549,0.733641,0.157144,4,15,0,96.9033,-120.557,22.5762,77.7511,421.271,421.271,466.424,601.881,624.457,669.609,737.338,782.49,782.49,850.219,850.219,872.795,963.1,1053.4,1143.71,1143.71,1166.29,1188.86,1211.44,1211.44,398.695,421.271,443.847,466.424,489,511.576,534.152,556.728,579.304,601.881,624.457,647.033,669.609,692.185,714.762,737.338,759.914,782.49,805.066,827.643,850.219,872.795,895.371,917.947,940.523,963.1,985.676,1008.25,1030.83,1053.4,1075.98,1098.56,1121.13,1143.71,1166.29,1188.86,1211.44,243.803,464.239,502.311,345.404,508.871,471.733,630.137,488.335,643.159,721.643,593.443,542.357,609.529,707.855,793.582,602.216,695.86,709.204,636.624,867.4,828.667,826.728,926.152,992.541,826.498,954.461,1014.25,1015.52,1000.78,1014.25,1106.9,1119.85,1125.01,1078.99,1255.17,1148.89,1222.05
